,URL,Titulo,Endereço,Condomínio,Área,Quartos,Suítes,Banheiros,Vagas,Preço
3366,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=94#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 60m²","Ponta Negra, Natal - RN",R$ 362,60,2,1,2,1,R$ 275.000
3367,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=94#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Casa de condomínio com 4 Quartos à Venda, 200m²","Avenida dos Caiapós, 2885 - Pitimbu, Natal - RN",R$ 510,200,4,4,5,2,R$ 680.000
3368,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=94#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 97m²","Avenida Campos Sales, 682 - Tirol, Natal - RN",R$ 599,97,3,1,3,2,R$ 640.000
3369,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=94#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 60m²","Ponta Negra, Natal - RN",R$ 373,60,2,1,2,1,R$ 265.000
3370,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=94#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Prédio/Edifício inteiro com 10 Quartos à Venda, 525m²","Rua Princesa Isabel, 682 - Cidade Alta, Natal - RN",,525,1,-,4,-,R$ 700.000
3371,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=94#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 4 Quartos à Venda, 119m²","Rua Morais Navarro, 55 - Lagoa Nova, Natal - RN",R$ 570,119,4,2,5,2,R$ 649.000
3372,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=94#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 53m²","Rua Osvaldo Fortes do Rêgo, 155 - Vila de Ponta Negra, Natal - RN",,53,2,1,1,1,R$ 230.000
3373,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=94#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 4 Quartos à Venda, 186m²","Avenida Rui Barbosa, 282 - Tirol, Natal - RN",R$ 730,186,4,2,1,3,R$ 950.000
3374,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=94#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 55m²","Avenida Governador Juvenal Lamartine, 815 - Tirol, Natal - RN",,55,2,1,2,-,R$ 264.000
3375,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=94#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 208m²","Avenida Prudente de Morais, 1044 - Tirol, Natal - RN",R$ 1.100,208,3,2,4,4,R$ 1.550.000
3376,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=94#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 98m²","Rua Mossoró, 518 - Tirol, Natal - RN",R$ 530,98,3,1,3,2,R$ 520.000
3377,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=94#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 123m²","Rua Jaguarari, 4985 - Candelária, Natal - RN",R$ 550,123,3,3,4,2,R$ 530.000
3378,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=94#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,Apartamento com 3 Quartos para Venda/Aluguel 202m²,"Rua Doutor Vicente Farache, 1878 - Nova Descoberta, Natal - RN",,202,3,3,4,2,R$ 550.000
3379,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=94#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 208m²","Avenida Prudente de Morais, 1044 - Tirol, Natal - RN",R$ 1.000,208,3,2,5,6,R$ 2.100.000
3380,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=94#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,Apartamento com 2 Quartos à Venda/Aluguel 49m²,"Rua Anita Garibaldi, 1990 - Cidade da Esperança, Natal - RN",,49,2,-,2,1,R$ 230.000
3381,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=94#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 72m²","Rua Lúcia Viveiros, 649 - Neópolis, Natal - RN",R$ 411,72,3,1,2,1,R$ 310.000
3382,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=94#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 108m²","Rua Conselheiro Brito Guerra, 1005 - Tirol, Natal - RN",R$ 930,108,3,1,3,2,R$ 495.000
3383,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=94#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 55m²","Rua Antônio Madruga, 1959 - Capim Macio, Natal - RN",,55,2,1,1,1,R$ 250.000
3384,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=95#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 55m²","Rua Maria Auxiliadora, 817 - Tirol, Natal - RN",R$ 365,55,2,1,2,1,R$ 315.000
3385,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=95#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,Alto da Boa Vista,"Rua Princesa Isabel, 816 - Cidade Alta, Natal - RN",,71-75,3,,3,2,"A partir de
                                    R$ 340.000"
3386,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=95#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Casa de condomínio com 4 Quartos à Venda, 241m²","Avenida dos Caiapós, 2885 - Pitimbu, Natal - RN",R$ 550,241,4,3,4,4,R$ 700.000
3387,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=95#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 103m²","Rua Mipibu, 741 - Petrópolis, Natal - RN",R$ 520,103,3,1,2,2,R$ 550.000
3388,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=95#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 75m²","Avenida das Alagoas, 300 - Neópolis, Natal - RN",R$ 600,75,3,1,1,2,R$ 320.000
3389,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=95#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 56m²","Rua Fernando Barreto, 1448 - Lagoa Nova, Natal - RN",,56,2,1,1,1,R$ 250.000
3390,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=95#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 140m²","Rua Desembargador Hemetério Fernandes, 1105 - Tirol, Natal - RN",,140,3,3,4,3,R$ 706.000
3391,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=95#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Casa com 3 Quartos à Venda, 200m²","Rua Catanduvas, 2470 - Potengi, Natal - RN",,200,3,1,2,2,R$ 155.000
3392,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=95#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,Torres das Dunas,"Avenida Almirante Alexandrino de Alencar, 900 - Lagoa Seca, Natal - RN",,42-50,1,,1,-,R$ 177.900
3393,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=95#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Casa com 5 Quartos à Venda, 287m²","Vila de Ponta Negra, Natal - RN",,287,5,3,5,4,R$ 500.000
3394,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=95#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 160m²","Rua Mipibu, 757 - Petrópolis, Natal - RN",R$ 1.280,160,3,3,4,2,R$ 580.000
3395,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=95#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 112m²","Rua Francisco Borges de Oliveira, 1881 - Lagoa Nova, Natal - RN",R$ 600,112,3,1,3,2,R$ 599.000
3396,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=95#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 4 Quartos à Venda, 165m²","Rua Ceará Mirim, 1140 - Tirol, Natal - RN",R$ 900,165,4,4,5,4,R$ 1.500.000
3397,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=95#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Casa com 4 Quartos à Venda, 200m²","Rua das Orquídeas, 734 - Capim Macio, Natal - RN",,200,4,4,4,1,R$ 285.000
3398,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=95#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 55m²","Avenida dos Caiapós, 121 - Pitimbu, Natal - RN",R$ 275,55,2,1,1,1,R$ 245.000
3399,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=95#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,Cidade Arvoredo Bairro Planejamento,"Rua José Pegado Mendes - Jardim Lola, São Gonçalo do Amarante - RN",,54-70,2,,1,1,R$ 79.900
3400,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=95#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,Apartamento com 4 Quartos à Venda/Aluguel 300m²,"Rua Doutor Manoel Dantas, 276 - Petrópolis, Natal - RN",,300,4,2,4,2,R$ 890.000
3401,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=95#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 58m²","Rua Jornalista Francisco Sinedino - Lagoa Nova, Natal - RN",R$ 470,58,2,1,2,1,R$ 280.000
3402,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=95#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 60m²","Ponta Negra, Natal - RN",R$ 362,60,2,1,2,1,R$ 275.000
3403,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=95#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Casa de condomínio com 4 Quartos à Venda, 200m²","Avenida dos Caiapós, 2885 - Pitimbu, Natal - RN",R$ 510,200,4,4,5,2,R$ 680.000
3404,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=95#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 97m²","Avenida Campos Sales, 682 - Tirol, Natal - RN",R$ 599,97,3,1,3,2,R$ 640.000
3405,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=95#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 60m²","Ponta Negra, Natal - RN",R$ 373,60,2,1,2,1,R$ 265.000
3406,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=95#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Prédio/Edifício inteiro com 10 Quartos à Venda, 525m²","Rua Princesa Isabel, 682 - Cidade Alta, Natal - RN",,525,1,-,4,-,R$ 700.000
3407,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=95#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 4 Quartos à Venda, 119m²","Rua Morais Navarro, 55 - Lagoa Nova, Natal - RN",R$ 570,119,4,2,5,2,R$ 649.000
3408,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=95#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 53m²","Rua Osvaldo Fortes do Rêgo, 155 - Vila de Ponta Negra, Natal - RN",,53,2,1,1,1,R$ 230.000
3409,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=95#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 4 Quartos à Venda, 186m²","Avenida Rui Barbosa, 282 - Tirol, Natal - RN",R$ 730,186,4,2,1,3,R$ 950.000
3410,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=95#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 55m²","Avenida Governador Juvenal Lamartine, 815 - Tirol, Natal - RN",,55,2,1,2,-,R$ 264.000
3411,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=95#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 208m²","Avenida Prudente de Morais, 1044 - Tirol, Natal - RN",R$ 1.100,208,3,2,4,4,R$ 1.550.000
3412,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=95#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 98m²","Rua Mossoró, 518 - Tirol, Natal - RN",R$ 530,98,3,1,3,2,R$ 520.000
3413,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=95#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 123m²","Rua Jaguarari, 4985 - Candelária, Natal - RN",R$ 550,123,3,3,4,2,R$ 530.000
3414,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=95#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,Apartamento com 3 Quartos para Venda/Aluguel 202m²,"Rua Doutor Vicente Farache, 1878 - Nova Descoberta, Natal - RN",,202,3,3,4,2,R$ 550.000
3415,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=95#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 208m²","Avenida Prudente de Morais, 1044 - Tirol, Natal - RN",R$ 1.000,208,3,2,5,6,R$ 2.100.000
3416,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=95#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,Apartamento com 2 Quartos à Venda/Aluguel 49m²,"Rua Anita Garibaldi, 1990 - Cidade da Esperança, Natal - RN",,49,2,-,2,1,R$ 230.000
3417,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=95#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 72m²","Rua Lúcia Viveiros, 649 - Neópolis, Natal - RN",R$ 411,72,3,1,2,1,R$ 310.000
3418,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=95#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 108m²","Rua Conselheiro Brito Guerra, 1005 - Tirol, Natal - RN",R$ 930,108,3,1,3,2,R$ 495.000
3419,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=95#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 55m²","Rua Antônio Madruga, 1959 - Capim Macio, Natal - RN",,55,2,1,1,1,R$ 250.000
3420,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=96#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 55m²","Rua Maria Auxiliadora, 817 - Tirol, Natal - RN",R$ 365,55,2,1,2,1,R$ 315.000
3421,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=96#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,Alto da Boa Vista,"Rua Princesa Isabel, 816 - Cidade Alta, Natal - RN",,71-75,3,,3,2,"A partir de
                                    R$ 340.000"
3422,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=96#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Casa de condomínio com 4 Quartos à Venda, 241m²","Avenida dos Caiapós, 2885 - Pitimbu, Natal - RN",R$ 550,241,4,3,4,4,R$ 700.000
3423,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=96#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 103m²","Rua Mipibu, 741 - Petrópolis, Natal - RN",R$ 520,103,3,1,2,2,R$ 550.000
3424,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=96#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 75m²","Avenida das Alagoas, 300 - Neópolis, Natal - RN",R$ 600,75,3,1,1,2,R$ 320.000
3425,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=96#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 140m²","Rua Desembargador Hemetério Fernandes, 1105 - Tirol, Natal - RN",,140,3,3,4,3,R$ 706.000
3426,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=96#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 56m²","Rua Fernando Barreto, 1448 - Lagoa Nova, Natal - RN",,56,2,1,1,1,R$ 250.000
3427,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=96#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Casa com 3 Quartos à Venda, 200m²","Rua Catanduvas, 2470 - Potengi, Natal - RN",,200,3,1,2,2,R$ 155.000
3428,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=96#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,Torres das Dunas,"Avenida Almirante Alexandrino de Alencar, 900 - Lagoa Seca, Natal - RN",,42-50,1,,1,-,R$ 177.900
3429,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=96#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Casa com 5 Quartos à Venda, 287m²","Vila de Ponta Negra, Natal - RN",,287,5,3,5,4,R$ 500.000
3430,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=96#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 160m²","Rua Mipibu, 757 - Petrópolis, Natal - RN",R$ 1.280,160,3,3,4,2,R$ 580.000
3431,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=96#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 112m²","Rua Francisco Borges de Oliveira, 1881 - Lagoa Nova, Natal - RN",R$ 600,112,3,1,3,2,R$ 599.000
3432,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=96#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 4 Quartos à Venda, 165m²","Rua Ceará Mirim, 1140 - Tirol, Natal - RN",R$ 900,165,4,4,5,4,R$ 1.500.000
3433,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=96#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Casa com 4 Quartos à Venda, 200m²","Rua das Orquídeas, 734 - Capim Macio, Natal - RN",,200,4,4,4,1,R$ 285.000
3434,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=96#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 55m²","Avenida dos Caiapós, 121 - Pitimbu, Natal - RN",R$ 275,55,2,1,1,1,R$ 245.000
3435,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=96#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,Cidade Arvoredo Bairro Planejamento,"Rua José Pegado Mendes - Jardim Lola, São Gonçalo do Amarante - RN",,54-70,2,,1,1,R$ 79.900
3436,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=96#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,Apartamento com 4 Quartos à Venda/Aluguel 300m²,"Rua Doutor Manoel Dantas, 276 - Petrópolis, Natal - RN",,300,4,2,4,2,R$ 890.000
3437,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=96#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 58m²","Rua Jornalista Francisco Sinedino - Lagoa Nova, Natal - RN",R$ 470,58,2,1,2,1,R$ 280.000
3438,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=96#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 60m²","Ponta Negra, Natal - RN",R$ 362,60,2,1,2,1,R$ 275.000
3439,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=96#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Casa de condomínio com 4 Quartos à Venda, 200m²","Avenida dos Caiapós, 2885 - Pitimbu, Natal - RN",R$ 510,200,4,4,5,2,R$ 680.000
3440,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=96#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 97m²","Avenida Campos Sales, 682 - Tirol, Natal - RN",R$ 599,97,3,1,3,2,R$ 640.000
3441,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=96#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 60m²","Ponta Negra, Natal - RN",R$ 373,60,2,1,2,1,R$ 265.000
3442,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=96#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Prédio/Edifício inteiro com 10 Quartos à Venda, 525m²","Rua Princesa Isabel, 682 - Cidade Alta, Natal - RN",,525,1,-,4,-,R$ 700.000
3443,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=96#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 4 Quartos à Venda, 119m²","Rua Morais Navarro, 55 - Lagoa Nova, Natal - RN",R$ 570,119,4,2,5,2,R$ 649.000
3444,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=96#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 53m²","Rua Osvaldo Fortes do Rêgo, 155 - Vila de Ponta Negra, Natal - RN",,53,2,1,1,1,R$ 230.000
3445,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=96#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 4 Quartos à Venda, 186m²","Avenida Rui Barbosa, 282 - Tirol, Natal - RN",R$ 730,186,4,2,1,3,R$ 950.000
3446,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=96#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 55m²","Avenida Governador Juvenal Lamartine, 815 - Tirol, Natal - RN",,55,2,1,2,-,R$ 264.000
3447,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=96#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 208m²","Avenida Prudente de Morais, 1044 - Tirol, Natal - RN",R$ 1.100,208,3,2,4,4,R$ 1.550.000
3448,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=96#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 98m²","Rua Mossoró, 518 - Tirol, Natal - RN",R$ 530,98,3,1,3,2,R$ 520.000
3449,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=96#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 123m²","Rua Jaguarari, 4985 - Candelária, Natal - RN",R$ 550,123,3,3,4,2,R$ 530.000
3450,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=96#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,Apartamento com 3 Quartos para Venda/Aluguel 202m²,"Rua Doutor Vicente Farache, 1878 - Nova Descoberta, Natal - RN",,202,3,3,4,2,R$ 550.000
3451,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=96#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 208m²","Avenida Prudente de Morais, 1044 - Tirol, Natal - RN",R$ 1.000,208,3,2,5,6,R$ 2.100.000
3452,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=96#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,Apartamento com 2 Quartos à Venda/Aluguel 49m²,"Rua Anita Garibaldi, 1990 - Cidade da Esperança, Natal - RN",,49,2,-,2,1,R$ 230.000
3453,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=96#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 72m²","Rua Lúcia Viveiros, 649 - Neópolis, Natal - RN",R$ 411,72,3,1,2,1,R$ 310.000
